10,12,10,12,16,12,12,9,9,10,10,10,16,10,12,10,12,9,10,12,10,5,5,11,11,10,16,6,12,10,12,16,12,5,9,11,10,12,7,8,10,9,16,10,12,9,17,8,17,12,8,12,12,12,12,11,12,17,11,12,12,12,6,10,9,10,10,9,7,12,12,11,10,12,16,10,12,7,10,10,16,12,11,10,7,11,7,16,8,8,8,8,8,8,8,8,8,8,8,8
5,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,3,3,6,6,6,6,6,6,6,6,6,6,6,10,6,6,6,6,6,6,6,6,6,6,3,3,6,6,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7,12,6,6,7,8,7,7,7,11,8,6,11,7,6,7,7,6,7,6,12,8,11,12,6,6,8,12,7,6,7,4,5,7,5,4,11,2,5,3,4,3,4,1,8,7,6,8,4,4,11,2,4,2,5,3,7,2,6,5,5,4,9,5,8,6,11,4,7,2,7,6,2,4,12,5,6,5,7,8,7,5,9,3,5,8,3,4,10,2,7,6,4,5,4,10,11,5,3,5
10,2,10,4,11,4,11,4,4,10,4,4,2,2,4,3,3,10,3,11,10,5,3,11,3,3,7,11,5,3,7,3,5,7,3,2,3,3,3,10,2,5,2,6,6,4,4,4,6,4,3,7,3,6,3,5,6,3,4,3,6,2,7,11,7,3,2,3,7,4,3,7,3,7,3,10,3,3,5,4,2,3,6,7,3,4,5,7,6,5,6,4,3,11,4,4,1,4,3,3
6,6,6,6,6,6,5,3,6,6,4,6,6,6,6,6,6,7,6,6,4,4,4,5,5,5,6,4,5,4,6,6,6,5,6,4,5,4,5,3,5,4,5,5,6,5,6,5,4,4,5,5,5,6,5,5,6,5,6,7,4,4,4,5,6,4,6,6,5,3,10,6,6,5,6,7,5,5,5,4,4,5,6,4,5,6,10,6,5,3,5,4,5,5,5,6,4,4,6,4
16,16,15,16,15,15,15,16,17,15,16,16,14,15,16,15,16,16,15,16,15,15,14,16,15,16,16,16,14,16,15,15,15,14,16,15,15,16,15,16,15,15,16,16,14,16,15,15,15,17,16,15,16,16,15,16,15,16,14,16,15,15,15,17,16,15,16,15,16,15,16,17,16,15,14,16,14,14,16,16,15,16,15,17,16,15,15,15,17,16,15,15,15,16,15,17,16,16,16,15
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,7,4,7
5,4,3,4,5,3,5,5,3,4,6,3,4,1,3,3,3,4,3,5,4,4,2,3,4,4,4,1,4,4,4,2,4,4,5,4,6,5,2,5,3,7,3,3,5,6,3,5,4,3,4,3,4,6,5,3,4,6,3,4,2,5,4,6,4,7,6,5,4,6,6,4,4,3,4,2,4,4,3,4,4,3,3,3,4,3,3,2,3,2,2,4,3,3,4,2,4,4,4,4
6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,3,8,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,3,3,3,3,3,3,3,3,3
11,5,5,5,7,5,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,5,5,5,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,9
8,7,6,9,10,10,9,6,8,9,9,10,7,10,7,8,8,7,8,7,7,7,10,8,10,7,7,8,9,9,7,10,8,8,9,6,9,8,8,9,7,9,8,7,8,9,7,9,8,9,8,9,6,7,8,10,8,9,7,8,8,5,10,7,8,9,8,9,10,9,7,8,8,8,9,7,8,8,9,6,8,7,7,6,8,8,9,7,8,7,8,6,8,8,7,6,8,7,8,6
7,10,5,3,7,6,7,2,9,6,7,9,5,6,5,6,8,7,8,11,10,8,8,8,9,7,9,7,8,8,10,7,8,6,9,8,9,7,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,7,10,7,10,10,9,9,8,4,7,9,8,8,4,7,6,7,9,9
4,4,6,6,4,9,6,11,5,7,11,10,4,4,4,5,11,7,6,3,11,10,4,5,10,3,6,10,5,6,10,5,5,11,2,4,3,11,5,9,10,5,5,6,3,9,4,4,3,6,5,5,10,5,5,6,2,4,10,10,11,3,5,5,6,10,5,3,5,6,7,11,3,9,8,10,4,5,11,5,10,6,4,5,4,5,7,8,5,3,7,6,3,6,8,6,7,5,7,5
5,8,7,8,8,5,7,5,7,8,5,5,5,5,5,8,7,8,7,6,6,6,4,3,7,7,6,6,6,7,3,4,3,7,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,8,6,7,5,6,7,7,5,6,6,7,7,7,6,5,4,4,4,7,7,6,3,6,6,7,7
9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,9,9,9,9,9,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,7,5,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,7,7,7
9,12,10,9,10,9,11,7,10,9,10,10,9,10,9,9,8,10,8,9,10,8,11,10,9,10,10,11,11,10,9,10,9,10,9,8,12,12,12,12,12,12,9,12,8,10,10,10,6,6,6,8,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,7,9,8,10,11,10,9,10,8,10,8,10,11,9,10,8,10,10,10,8,8,8,8,8,8,8,8,7
8,8,8,8,8,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
7,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,10,10,12,4,4,10,4,4,10,4,10,4,4,9,7,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,3,3,3,10,9,3,10,4,3,10,3,3,10
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,2,2,2,2,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,9,12,12,12,9,9,9,9,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,12,12,9,9,9,9,9,9,9,9,9,9,9,9
8,8,8,8,8,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
2,9,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,14,14,14,14,14,14,14,11,14,11,15,15,15,15,15,15,15,15,15,15,15,13,9,9,9,14,14,9,9,9,9,9,9,9,9,15,9,9,9,9,9,9,9,14,9,9,9,9,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,15,11,15,15,15,15,15,11,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11,15,15,15,15,15,15,15,15,15,15,15,15
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
13,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,8,8,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,8,8
6,2,4,4,4,6,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,6,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,7,6,4,4,4,4,4,4,6,4,4,6,6,6,6,6,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10,14,11,13,14,14,14,13,12,11,13,12,11,13,14,12,10,13,12,14,11,11,11,14,14,13,10,12,12,13,16,15,13,11,13,11,12,12,9,12,12,10,13,13,11,10,17,11,14,14,15,10,13,12,11,10,12,14,14,11,11,10,14,11,16,11,14,16,13,14,13,12,14,15,12,11,16,12,12,11,9,15,9,10,16,14,11,12,11,13,11,13,13,12,13,12,13,11,12,11
18,19,17,22,20,21,19,20,17,18,22,20,21,17,21,21,16,20,17,17,18,19,17,17,22,21,21,19,18,19,17,19,22,17,18,17,18,21,19,22,17,18,17,17,17,16,17,16,16,18,18,18,16,18,18,17,20,16,19,18,13,16,21,22,23,22,17,18,22,22,22,18,23,17,19,22,22,23,18,19,22,22,22,17,19,23,16,17,17,18,18,15,22,21,17,19,18,22,23,16
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,10,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,10,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,10,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6,4,4,6,9,7,4,5,4,5,3,5,4,5,5,4,4,4,5,11,5,5,4,5,4,7,5,5,4,4,5,4,6,5,4,6,4,4,5,5,5,4,6,4,6,4,6,5,5,5,5,5,8,6,5,5,9,5,5,5,6,4,5,5,5,5,4,11,4,5,5,5,4,7,11,5,5,4,4,5,5,6,3,5,5,5,6,5,8,5,4,5,7,4,4,5,5,5,5,4
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,10,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,10,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,3,10,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,8,9,2,9,7,8,9,8,8,9,9,9,8,9,9,9,8,9,9,8,9,8,9,9,9,9,9,9,9,9,7,9,8,9,9,8,8,9,9,9,4,9,9,9,9,9,9,9,5,8,9,3,6,5,6,5,8,9,9,9,9,9,5,8,9,9,9,9,8,8,9,9,8,9,3,9,9,9,6,8,9,8,8,4,9,9,9,9,4,8,2,5,8
